38|001|Adams|31012
38|001|Adams|31013
38|001|Adams|31309
38|001|Adams|31310
38|001|Adams|31311
38|001|Adams|31312
38|001|Adams|31313
38|001|Adams|31609
38|001|Adams|31610
38|001|Adams|31611
38|003|Barnes|31927
38|003|Barnes|31928
38|003|Barnes|31929
38|003|Barnes|31930
38|003|Barnes|32227
38|003|Barnes|32228
38|003|Barnes|32229
38|003|Barnes|32230
38|003|Barnes|32527
38|003|Barnes|32528
38|003|Barnes|32529
38|003|Barnes|32530
38|005|Benson|33421
38|005|Benson|33422
38|005|Benson|33423
38|005|Benson|33424
38|005|Benson|33425
38|005|Benson|33426
38|005|Benson|33721
38|005|Benson|33722
38|005|Benson|33723
38|005|Benson|33724
38|005|Benson|33725
38|005|Benson|33726
38|005|Benson|34021
38|005|Benson|34022
38|005|Benson|34023
38|005|Benson|34024
38|007|Billings|31906
38|007|Billings|31907
38|007|Billings|31908
38|007|Billings|32206
38|007|Billings|32207
38|007|Billings|32208
38|007|Billings|32506
38|007|Billings|32507
38|007|Billings|32508
38|007|Billings|32806
38|007|Billings|32807
38|007|Billings|32808
38|009|Bottineau|34315
38|009|Bottineau|34316
38|009|Bottineau|34317
38|009|Bottineau|34318
38|009|Bottineau|34319
38|009|Bottineau|34320
38|009|Bottineau|34615
38|009|Bottineau|34616
38|009|Bottineau|34617
38|009|Bottineau|34618
38|009|Bottineau|34619
38|009|Bottineau|34620
38|011|Bowman|31004
38|011|Bowman|31005
38|011|Bowman|31006
38|011|Bowman|31007
38|011|Bowman|31008
38|011|Bowman|31009
38|011|Bowman|31304
38|011|Bowman|31305
38|011|Bowman|31306
38|011|Bowman|31307
38|011|Bowman|31308
38|011|Bowman|31309
38|011|Bowman|31604
38|011|Bowman|31605
38|011|Bowman|31606
38|011|Bowman|31607
38|011|Bowman|31608
38|011|Bowman|31609
38|013|Burke|34309
38|013|Burke|34310
38|013|Burke|34311
38|013|Burke|34312
38|013|Burke|34609
38|013|Burke|34610
38|013|Burke|34611
38|013|Burke|34612
38|015|Burleigh|31917
38|015|Burleigh|31918
38|015|Burleigh|31919
38|015|Burleigh|31920
38|015|Burleigh|32217
38|015|Burleigh|32218
38|015|Burleigh|32219
38|015|Burleigh|32220
38|015|Burleigh|32517
38|015|Burleigh|32518
38|015|Burleigh|32519
38|015|Burleigh|32520
38|015|Burleigh|32818
38|015|Burleigh|32819
38|015|Burleigh|32820
38|017|Cass|31930
38|017|Cass|31931
38|017|Cass|31932
38|017|Cass|31933
38|017|Cass|32230
38|017|Cass|32231
38|017|Cass|32232
38|017|Cass|32233
38|017|Cass|32530
38|017|Cass|32531
38|017|Cass|32532
38|017|Cass|32533
38|019|Cavalier|34324
38|019|Cavalier|34325
38|019|Cavalier|34326
38|019|Cavalier|34327
38|019|Cavalier|34328
38|019|Cavalier|34329
38|019|Cavalier|34624
38|019|Cavalier|34625
38|019|Cavalier|34626
38|019|Cavalier|34627
38|019|Cavalier|34628
38|019|Cavalier|34629
38|021|Dickey|31024
38|021|Dickey|31025
38|021|Dickey|31026
38|021|Dickey|31027
38|021|Dickey|31028
38|021|Dickey|31324
38|021|Dickey|31325
38|021|Dickey|31326
38|021|Dickey|31327
38|021|Dickey|31328
38|021|Dickey|31624
38|021|Dickey|31625
38|021|Dickey|31626
38|021|Dickey|31627
38|021|Dickey|31628
38|023|Divide|34304
38|023|Divide|34305
38|023|Divide|34306
38|023|Divide|34307
38|023|Divide|34308
38|023|Divide|34309
38|023|Divide|34604
38|023|Divide|34605
38|023|Divide|34606
38|023|Divide|34607
38|023|Divide|34608
38|023|Divide|34609
38|025|Dunn|32208
38|025|Dunn|32209
38|025|Dunn|32210
38|025|Dunn|32508
38|025|Dunn|32509
38|025|Dunn|32510
38|025|Dunn|32511
38|025|Dunn|32512
38|025|Dunn|32808
38|025|Dunn|32809
38|025|Dunn|32810
38|025|Dunn|32811
38|025|Dunn|32812
38|025|Dunn|33108
38|025|Dunn|33109
38|025|Dunn|33110
38|025|Dunn|33111
38|025|Dunn|33112
38|025|Dunn|33410
38|025|Dunn|33411
38|027|Eddy|33123
38|027|Eddy|33124
38|027|Eddy|33125
38|027|Eddy|33126
38|027|Eddy|33127
38|027|Eddy|33423
38|027|Eddy|33424
38|027|Eddy|33425
38|027|Eddy|33426
38|029|Emmons|31018
38|029|Emmons|31019
38|029|Emmons|31020
38|029|Emmons|31021
38|029|Emmons|31318
38|029|Emmons|31319
38|029|Emmons|31320
38|029|Emmons|31321
38|029|Emmons|31618
38|029|Emmons|31619
38|029|Emmons|31620
38|029|Emmons|31621
38|029|Emmons|31918
38|029|Emmons|31919
38|029|Emmons|31920
38|029|Emmons|31921
38|031|Foster|32823
38|031|Foster|32824
38|031|Foster|32825
38|031|Foster|32826
38|031|Foster|32827
38|031|Foster|33123
38|031|Foster|33124
38|031|Foster|33125
38|031|Foster|33126
38|031|Foster|33127
38|033|Golden Valley|31904
38|033|Golden Valley|31905
38|033|Golden Valley|31906
38|033|Golden Valley|32204
38|033|Golden Valley|32205
38|033|Golden Valley|32206
38|033|Golden Valley|32504
38|033|Golden Valley|32505
38|033|Golden Valley|32506
38|033|Golden Valley|32804
38|033|Golden Valley|32805
38|033|Golden Valley|32806
38|035|Grand Forks|33129
38|035|Grand Forks|33130
38|035|Grand Forks|33131
38|035|Grand Forks|33132
38|035|Grand Forks|33133
38|035|Grand Forks|33429
38|035|Grand Forks|33430
38|035|Grand Forks|33431
38|035|Grand Forks|33432
38|035|Grand Forks|33433
38|035|Grand Forks|33729
38|035|Grand Forks|33730
38|035|Grand Forks|33731
38|035|Grand Forks|33732
38|037|Grant|31313
38|037|Grant|31314
38|037|Grant|31315
38|037|Grant|31316
38|037|Grant|31612
38|037|Grant|31613
38|037|Grant|31614
38|037|Grant|31615
38|037|Grant|31616
38|037|Grant|31912
38|037|Grant|31913
